heterogeneity_D,top-100 accuracy,method,M,dataset type
0.5,0.07,MC3,3,1m
0.5,0.33,MC3,3,1m
0.5,0.1,MC3,3,1m
0.5,0.03,MC3,3,1m
0.5,0.07,MC3,3,1m
0.5,0.07,MC3,3,1m
0.5,0.05,MC3,3,1m
0.5,0.05,MC3,3,1m
0.5,0.03,MC3,3,1m
0.5,0.03,MC3,3,1m
0.5,0.08,MC3,3,1m
0.5,0.15,MC3,3,1m
0.5,0.05,MC3,3,1m
0.5,0.03,MC3,3,1m
0.5,0.07,MC3,3,1m
0.5,0.1,MC3,3,1m
0.5,0.12,MC3,3,1m
0.5,0.09,MC3,3,1m
0.5,0.06,MC3,3,1m
0.5,0.0,MC3,3,1m
0.5,0.02,MC3,3,1m
0.5,0.05,MC3,3,1m
0.5,0.01,MC3,3,1m
0.5,0.25,MC3,3,1m
0.5,0.08,MC3,3,1m
0.5,0.03,MC3,3,1m
0.5,0.01,MC3,3,1m
0.5,0.14,MC3,3,1m
0.5,0.04,MC3,3,1m
0.5,0.24,MC3,3,1m
0.5,0.14,MC3,3,1m
0.5,0.01,MC3,3,1m
0.5,0.02,MC3,3,1m
0.5,0.09,MC3,3,1r
0.5,0.14,MC3,3,1r
0.5,0.12,MC3,3,1r
0.5,0.11,MC3,3,1r
0.5,0.07,MC3,3,1r
0.5,0.19,MC3,3,1r
0.5,0.07,MC3,3,1r
0.5,0.02,MC3,3,1r
0.5,0.02,MC3,3,1r
0.5,0.03,MC3,3,1r
0.5,0.15,MC3,3,1r
0.5,0.02,MC3,3,1r
0.5,0.19,MC3,3,1r
0.5,0.19,MC3,3,1r
0.5,0.04,MC3,3,1r
0.5,0.06,MC3,3,1r
0.5,0.07,MC3,3,1r
0.5,0.07,MC3,3,1r
0.5,0.04,MC3,3,1r
0.5,0.04,MC3,3,1r
0.5,0.07,MC3,3,1r
0.5,0.19,MC3,3,1r
0.5,0.07,MC3,3,1r
0.5,0.18,MC3,3,1r
0.5,0.03,MC3,3,1r
0.5,0.04,MC3,3,1r
0.5,0.07,MC3,3,1r
0.5,0.05,MC3,3,1r
0.5,0.07,MC3,3,1r
0.5,0.2,MC3,3,1r
0.5,0.22,MC3,3,1r
0.5,0.03,MC3,3,1r
0.5,0.08,MC3,3,1r
0.5,0.01,MC3,3,1r
0.5,0.09,MC3,3,1r
0.5,0.01,MC3,3,1r
0.5,0.09,MC3,3,1r
0.5,0.08,MC3,3,1r
0.5,0.0,MC3,3,1r
0.5,0.1,MC3,3,1r
0.5,0.04,MC3,3,1r
0.5,0.06,MC3,3,1r
0.5,0.07,MC3,3,1r
0.5,0.07,MC3,3,1r
0.5,0.12,MC3,3,1r
0.5,0.22,MC3,3,1r
0.5,0.01,MC3,3,1r
0.5,0.07,MC3,3,1r
0.5,0.01,MC3,3,1r
0.5,0.05,MC3,3,1r
0.5,0.08,MC3,3,1r
0.5,0.01,MC3,3,1r
0.5,0.07,MC3,3,1r
0.5,0.03,MC3,3,1r
0.5,0.04,MC3,3,1r
0.5,0.04,MC3,3,1r
0.5,0.06,MC3,3,1r
0.5,0.09,MC3,3,1r
0.5,0.03,MC3,3,1r
0.5,0.07,MC3,3,1r
0.5,0.18,MC3,3,1r
0.5,0.16,MC3,3,1r
0.5,0.04,MC3,3,1r
0.5,0.17,MC3,3,1r
0.5,0.02,MC3,3,1r
0.5,0.06,MC3,3,1r
0.5,0.04,MC3,3,1r
0.5,0.07,MC3,3,1r
0.5,0.33,MC3,3,1r
0.5,0.1,MC3,3,1r
0.5,0.03,MC3,3,1r
0.5,0.07,MC3,3,1r
0.5,0.07,MC3,3,1r
0.5,0.05,MC3,3,1r
0.5,0.05,MC3,3,1r
0.5,0.03,MC3,3,1r
0.5,0.03,MC3,3,1r
0.5,0.08,MC3,3,1r
0.5,0.15,MC3,3,1r
0.5,0.05,MC3,3,1r
0.5,0.03,MC3,3,1r
0.5,0.07,MC3,3,1r
0.5,0.1,MC3,3,1r
0.5,0.12,MC3,3,1r
0.5,0.09,MC3,3,1r
0.5,0.06,MC3,3,1r
0.5,0.0,MC3,3,1r
0.5,0.02,MC3,3,1r
0.5,0.05,MC3,3,1r
0.5,0.01,MC3,3,1r
0.5,0.25,MC3,3,1r
0.5,0.08,MC3,3,1r
0.5,0.03,MC3,3,1r
0.5,0.01,MC3,3,1r
0.5,0.14,MC3,3,1r
0.5,0.04,MC3,3,1r
0.5,0.24,MC3,3,1r
0.5,0.14,MC3,3,1r
0.5,0.01,MC3,3,1r
0.5,0.02,MC3,3,1r
3.0,0.08,BiGNA,3,1m
3.0,0.16,BiGNA,3,1m
3.0,0.12,BiGNA,3,1m
3.0,0.02,BiGNA,3,1m
3.0,0.05,BiGNA,3,1m
3.0,0.25,BiGNA,3,1m
3.0,0.08,BiGNA,3,1m
3.0,0.02,BiGNA,3,1m
3.0,0.3,BiGNA,3,1m
3.0,0.08,BiGNA,3,1m
3.0,0.02,BiGNA,3,1m
3.0,0.59,BiGNA,3,1m
3.0,0.77,BiGNA,3,1m
3.0,0.38,BiGNA,3,1m
3.0,0.19,BiGNA,3,1m
3.0,0.02,BiGNA,3,1m
3.0,0.89,BiGNA,3,1m
3.0,0.04,BiGNA,3,1m
3.0,0.0,BiGNA,3,1m
3.0,0.39,BiGNA,3,1m
3.0,0.1,BiGNA,3,1m
3.0,0.08,BiGNA,3,1m
3.0,0.11,BiGNA,3,1m
3.0,0.02,BiGNA,3,1m
3.0,0.0,BiGNA,3,1m
3.0,0.05,BiGNA,3,1m
3.0,0.22,BiGNA,3,1m
3.0,0.14,BiGNA,3,1m
3.0,0.0,BiGNA,3,1m
3.0,0.04,BiGNA,3,1m
3.0,0.1,BiGNA,3,1m
3.0,0.03,BiGNA,3,1m
3.0,0.14,BiGNA,3,1m
3.0,0.15,BiGNA,3,1m
3.0,0.65,BiGNA,3,1m
3.0,0.11,BiGNA,3,1m
3.0,0.73,BiGNA,3,1m
3.0,0.49,BiGNA,3,1m
3.0,0.21,BiGNA,3,1m
3.0,0.1,BiGNA,3,1m
3.0,0.0,BiGNA,3,1m
3.0,0.52,BiGNA,3,1m
3.0,0.08,BiGNA,3,1m
3.0,0.5,BiGNA,3,1m
3.0,0.39,BiGNA,3,1m
3.0,0.02,BiGNA,3,1m
3.0,0.03,BiGNA,3,1m
3.0,0.04,BiGNA,3,1m
3.0,0.16,BiGNA,3,1m
3.0,0.41,BiGNA,3,1m
3.0,0.03,BiGNA,3,1m
3.0,0.75,BiGNA,3,1m
3.0,0.29,BiGNA,3,1m
3.0,0.1,BiGNA,3,1m
3.0,0.01,BiGNA,3,1m
3.0,0.0,BiGNA,3,1m
3.0,0.45,BiGNA,3,1m
3.0,0.22,BiGNA,3,1m
3.0,0.01,BiGNA,3,1m
3.0,0.18,BiGNA,3,1m
3.0,0.02,BiGNA,3,1m
3.0,0.09,BiGNA,3,1m
3.0,0.25,BiGNA,3,1m
3.0,0.0,BiGNA,3,1m
3.0,0.52,BiGNA,3,1m
3.0,0.01,BiGNA,3,1m
3.0,0.14,BiGNA,3,1m
3.0,0.02,BiGNA,3,1m
3.0,0.08,BiGNA,3,1m
3.0,0.59,BiGNA,3,1m
3.0,0.02,BiGNA,3,1m
3.0,0.02,BiGNA,3,1m
3.0,0.43,BiGNA,3,1m
3.0,0.66,BiGNA,3,1m
3.0,0.03,BiGNA,3,1m
3.0,0.01,BiGNA,3,1m
3.0,0.37,BiGNA,3,1m
3.0,0.86,BiGNA,3,1m
3.0,0.29,BiGNA,3,1m
3.0,0.01,BiGNA,3,1m
3.0,0.74,BiGNA,3,1m
3.0,0.13,BiGNA,3,1m
3.0,0.03,BiGNA,3,1m
3.0,0.09,BiGNA,3,1m
3.0,0.34,BiGNA,3,1m
3.0,0.37,BiGNA,3,1m
3.0,0.18,BiGNA,3,1m
3.0,0.08,BiGNA,3,1m
3.0,0.02,BiGNA,3,1m
3.0,0.12,BiGNA,3,1m
3.0,0.03,BiGNA,3,1m
3.0,0.05,BiGNA,3,1m
3.0,0.62,BiGNA,3,1m
3.0,0.01,BiGNA,3,1m
3.0,0.04,BiGNA,3,1m
3.0,0.62,BiGNA,3,1m
3.0,0.17,BiGNA,3,1m
3.0,0.0,BiGNA,3,1m
3.0,0.3,BiGNA,3,1m
3.0,0.0,BiGNA,3,1m
3.0,0.08,BiGNA,3,1r
3.0,0.16,BiGNA,3,1r
3.0,0.12,BiGNA,3,1r
3.0,0.02,BiGNA,3,1r
3.0,0.05,BiGNA,3,1r
3.0,0.25,BiGNA,3,1r
3.0,0.08,BiGNA,3,1r
3.0,0.02,BiGNA,3,1r
3.0,0.3,BiGNA,3,1r
3.0,0.08,BiGNA,3,1r
3.0,0.02,BiGNA,3,1r
3.0,0.59,BiGNA,3,1r
3.0,0.77,BiGNA,3,1r
3.0,0.38,BiGNA,3,1r
3.0,0.19,BiGNA,3,1r
3.0,0.02,BiGNA,3,1r
3.0,0.89,BiGNA,3,1r
3.0,0.04,BiGNA,3,1r
3.0,0.0,BiGNA,3,1r
3.0,0.39,BiGNA,3,1r
3.0,0.1,BiGNA,3,1r
3.0,0.08,BiGNA,3,1r
3.0,0.11,BiGNA,3,1r
3.0,0.02,BiGNA,3,1r
3.0,0.0,BiGNA,3,1r
3.0,0.05,BiGNA,3,1r
3.0,0.22,BiGNA,3,1r
3.0,0.14,BiGNA,3,1r
3.0,0.0,BiGNA,3,1r
3.0,0.04,BiGNA,3,1r
3.0,0.1,BiGNA,3,1r
3.0,0.03,BiGNA,3,1r
3.0,0.14,BiGNA,3,1r
3.0,0.15,BiGNA,3,1r
3.0,0.65,BiGNA,3,1r
3.0,0.11,BiGNA,3,1r
3.0,0.73,BiGNA,3,1r
3.0,0.49,BiGNA,3,1r
3.0,0.21,BiGNA,3,1r
3.0,0.1,BiGNA,3,1r
3.0,0.0,BiGNA,3,1r
3.0,0.52,BiGNA,3,1r
3.0,0.08,BiGNA,3,1r
3.0,0.5,BiGNA,3,1r
3.0,0.39,BiGNA,3,1r
3.0,0.02,BiGNA,3,1r
3.0,0.03,BiGNA,3,1r
3.0,0.04,BiGNA,3,1r
3.0,0.16,BiGNA,3,1r
3.0,0.41,BiGNA,3,1r
3.0,0.03,BiGNA,3,1r
3.0,0.75,BiGNA,3,1r
3.0,0.29,BiGNA,3,1r
3.0,0.1,BiGNA,3,1r
3.0,0.01,BiGNA,3,1r
3.0,0.0,BiGNA,3,1r
3.0,0.45,BiGNA,3,1r
3.0,0.22,BiGNA,3,1r
3.0,0.01,BiGNA,3,1r
3.0,0.18,BiGNA,3,1r
3.0,0.02,BiGNA,3,1r
3.0,0.09,BiGNA,3,1r
3.0,0.25,BiGNA,3,1r
3.0,0.0,BiGNA,3,1r
3.0,0.52,BiGNA,3,1r
3.0,0.01,BiGNA,3,1r
3.0,0.14,BiGNA,3,1r
3.0,0.02,BiGNA,3,1r
3.0,0.08,BiGNA,3,1r
3.0,0.59,BiGNA,3,1r
3.0,0.02,BiGNA,3,1r
3.0,0.02,BiGNA,3,1r
3.0,0.43,BiGNA,3,1r
3.0,0.66,BiGNA,3,1r
3.0,0.03,BiGNA,3,1r
3.0,0.01,BiGNA,3,1r
3.0,0.37,BiGNA,3,1r
3.0,0.86,BiGNA,3,1r
3.0,0.29,BiGNA,3,1r
3.0,0.01,BiGNA,3,1r
3.0,0.74,BiGNA,3,1r
3.0,0.13,BiGNA,3,1r
3.0,0.03,BiGNA,3,1r
3.0,0.09,BiGNA,3,1r
3.0,0.34,BiGNA,3,1r
3.0,0.37,BiGNA,3,1r
3.0,0.18,BiGNA,3,1r
3.0,0.08,BiGNA,3,1r
3.0,0.02,BiGNA,3,1r
3.0,0.12,BiGNA,3,1r
3.0,0.03,BiGNA,3,1r
3.0,0.05,BiGNA,3,1r
3.0,0.62,BiGNA,3,1r
3.0,0.01,BiGNA,3,1r
3.0,0.04,BiGNA,3,1r
3.0,0.62,BiGNA,3,1r
3.0,0.17,BiGNA,3,1r
3.0,0.0,BiGNA,3,1r
3.0,0.3,BiGNA,3,1r
3.0,0.0,BiGNA,3,1r
12.0,0.51,MC2,3,1m
12.0,0.45,MC2,3,1m
12.0,0.04,MC2,3,1m
12.0,0.35,MC2,3,1m
12.0,0.17,MC2,3,1m
12.0,0.19,MC2,3,1m
12.0,0.1,MC2,3,1m
12.0,0.59,MC2,3,1m
12.0,0.42,MC2,3,1m
12.0,0.54,MC2,3,1m
12.0,0.96,MC2,3,1m
12.0,0.72,MC2,3,1m
12.0,0.49,MC2,3,1m
12.0,0.67,MC2,3,1m
12.0,0.97,MC2,3,1m
12.0,0.64,MC2,3,1m
12.0,0.19,MC2,3,1m
12.0,0.43,MC2,3,1m
12.0,0.61,MC2,3,1m
12.0,0.43,MC2,3,1m
12.0,0.14,MC2,3,1m
12.0,0.93,MC2,3,1m
12.0,0.68,MC2,3,1m
12.0,0.06,MC2,3,1m
12.0,0.95,MC2,3,1m
12.0,0.14,MC2,3,1m
12.0,0.24,MC2,3,1m
12.0,0.98,MC2,3,1m
12.0,0.28,MC2,3,1m
12.0,0.37,MC2,3,1m
12.0,0.37,MC2,3,1m
12.0,0.16,MC2,3,1m
12.0,0.5,MC2,3,1m
12.0,0.4,MC2,3,1m
12.0,0.04,MC2,3,1m
12.0,0.38,MC2,3,1m
12.0,0.63,MC2,3,1m
12.0,0.41,MC2,3,1m
12.0,0.11,MC2,3,1m
12.0,0.44,MC2,3,1m
12.0,0.22,MC2,3,1m
12.0,0.37,MC2,3,1m
12.0,0.98,MC2,3,1m
12.0,0.76,MC2,3,1m
12.0,0.97,MC2,3,1m
12.0,0.54,MC2,3,1m
12.0,0.64,MC2,3,1m
12.0,0.04,MC2,3,1m
12.0,0.01,MC2,3,1m
12.0,0.86,MC2,3,1m
12.0,0.54,MC2,3,1m
12.0,0.0,MC2,3,1m
12.0,0.53,MC2,3,1m
12.0,0.34,MC2,3,1m
12.0,0.31,MC2,3,1m
12.0,0.14,MC2,3,1m
12.0,0.0,MC2,3,1m
12.0,0.27,MC2,3,1m
12.0,0.11,MC2,3,1m
12.0,0.02,MC2,3,1m
12.0,0.75,MC2,3,1m
12.0,0.08,MC2,3,1m
12.0,0.01,MC2,3,1m
12.0,0.2,MC2,3,1m
12.0,0.17,MC2,3,1m
12.0,0.63,MC2,3,1m
12.0,0.08,MC2,3,1m
12.0,0.41,MC2,3,1m
12.0,0.49,MC2,3,1m
12.0,0.41,MC2,3,1m
12.0,0.29,MC2,3,1m
12.0,0.94,MC2,3,1m
12.0,0.43,MC2,3,1m
12.0,0.83,MC2,3,1m
12.0,0.83,MC2,3,1m
12.0,0.34,MC2,3,1m
12.0,0.03,MC2,3,1m
12.0,0.48,MC2,3,1m
12.0,0.28,MC2,3,1m
12.0,0.07,MC2,3,1m
12.0,0.71,MC2,3,1m
12.0,0.65,MC2,3,1m
12.0,0.98,MC2,3,1m
12.0,0.93,MC2,3,1m
12.0,0.33,MC2,3,1m
12.0,0.54,MC2,3,1m
12.0,0.33,MC2,3,1m
12.0,0.39,MC2,3,1m
12.0,0.72,MC2,3,1m
12.0,0.37,MC2,3,1m
12.0,0.21,MC2,3,1m
12.0,0.27,MC2,3,1m
12.0,0.03,MC2,3,1m
12.0,0.3,MC2,3,1m
12.0,0.85,MC2,3,1m
12.0,0.49,MC2,3,1m
12.0,0.37,MC2,3,1m
12.0,0.92,MC2,3,1m
12.0,0.29,MC2,3,1m
12.0,0.26,MC2,3,1m
12.0,0.51,MC2,3,1r
12.0,0.45,MC2,3,1r
12.0,0.04,MC2,3,1r
12.0,0.35,MC2,3,1r
12.0,0.17,MC2,3,1r
12.0,0.19,MC2,3,1r
12.0,0.1,MC2,3,1r
12.0,0.59,MC2,3,1r
12.0,0.42,MC2,3,1r
12.0,0.54,MC2,3,1r
12.0,0.96,MC2,3,1r
12.0,0.72,MC2,3,1r
12.0,0.49,MC2,3,1r
12.0,0.67,MC2,3,1r
12.0,0.97,MC2,3,1r
12.0,0.64,MC2,3,1r
12.0,0.19,MC2,3,1r
12.0,0.43,MC2,3,1r
12.0,0.61,MC2,3,1r
12.0,0.43,MC2,3,1r
12.0,0.14,MC2,3,1r
12.0,0.93,MC2,3,1r
12.0,0.68,MC2,3,1r
12.0,0.06,MC2,3,1r
12.0,0.95,MC2,3,1r
12.0,0.14,MC2,3,1r
12.0,0.24,MC2,3,1r
12.0,0.98,MC2,3,1r
12.0,0.28,MC2,3,1r
12.0,0.37,MC2,3,1r
12.0,0.37,MC2,3,1r
12.0,0.16,MC2,3,1r
12.0,0.5,MC2,3,1r
12.0,0.4,MC2,3,1r
12.0,0.04,MC2,3,1r
12.0,0.38,MC2,3,1r
12.0,0.63,MC2,3,1r
12.0,0.41,MC2,3,1r
12.0,0.11,MC2,3,1r
12.0,0.44,MC2,3,1r
12.0,0.22,MC2,3,1r
12.0,0.37,MC2,3,1r
12.0,0.98,MC2,3,1r
12.0,0.76,MC2,3,1r
12.0,0.97,MC2,3,1r
12.0,0.54,MC2,3,1r
12.0,0.64,MC2,3,1r
12.0,0.04,MC2,3,1r
12.0,0.01,MC2,3,1r
12.0,0.86,MC2,3,1r
12.0,0.54,MC2,3,1r
12.0,0.0,MC2,3,1r
12.0,0.53,MC2,3,1r
12.0,0.34,MC2,3,1r
12.0,0.31,MC2,3,1r
12.0,0.14,MC2,3,1r
12.0,0.0,MC2,3,1r
12.0,0.27,MC2,3,1r
12.0,0.11,MC2,3,1r
12.0,0.02,MC2,3,1r
12.0,0.75,MC2,3,1r
12.0,0.08,MC2,3,1r
12.0,0.01,MC2,3,1r
12.0,0.2,MC2,3,1r
12.0,0.17,MC2,3,1r
12.0,0.63,MC2,3,1r
12.0,0.08,MC2,3,1r
12.0,0.41,MC2,3,1r
12.0,0.49,MC2,3,1r
12.0,0.41,MC2,3,1r
12.0,0.29,MC2,3,1r
12.0,0.94,MC2,3,1r
12.0,0.43,MC2,3,1r
12.0,0.83,MC2,3,1r
12.0,0.83,MC2,3,1r
12.0,0.34,MC2,3,1r
12.0,0.03,MC2,3,1r
12.0,0.48,MC2,3,1r
12.0,0.28,MC2,3,1r
12.0,0.07,MC2,3,1r
12.0,0.71,MC2,3,1r
12.0,0.65,MC2,3,1r
12.0,0.98,MC2,3,1r
12.0,0.93,MC2,3,1r
12.0,0.33,MC2,3,1r
12.0,0.54,MC2,3,1r
12.0,0.33,MC2,3,1r
12.0,0.39,MC2,3,1r
12.0,0.72,MC2,3,1r
12.0,0.37,MC2,3,1r
12.0,0.21,MC2,3,1r
12.0,0.27,MC2,3,1r
12.0,0.03,MC2,3,1r
12.0,0.3,MC2,3,1r
12.0,0.85,MC2,3,1r
12.0,0.49,MC2,3,1r
12.0,0.37,MC2,3,1r
12.0,0.92,MC2,3,1r
12.0,0.29,MC2,3,1r
12.0,0.26,MC2,3,1r
12.0,0.64,BiGNA,3,1m
12.0,0.5,BiGNA,3,1m
12.0,0.21,BiGNA,3,1m
12.0,0.0,BiGNA,3,1m
12.0,0.11,BiGNA,3,1m
12.0,0.93,BiGNA,3,1m
12.0,0.2,BiGNA,3,1m
12.0,0.73,BiGNA,3,1m
12.0,0.16,BiGNA,3,1m
12.0,0.31,BiGNA,3,1m
12.0,0.92,BiGNA,3,1m
12.0,0.49,BiGNA,3,1m
12.0,0.33,BiGNA,3,1m
12.0,0.82,BiGNA,3,1m
12.0,0.94,BiGNA,3,1m
12.0,0.24,BiGNA,3,1m
12.0,0.13,BiGNA,3,1m
12.0,0.68,BiGNA,3,1m
12.0,0.22,BiGNA,3,1m
12.0,0.95,BiGNA,3,1m
12.0,0.04,BiGNA,3,1m
12.0,0.89,BiGNA,3,1m
12.0,0.14,BiGNA,3,1m
12.0,0.56,BiGNA,3,1m
12.0,0.9,BiGNA,3,1m
12.0,0.11,BiGNA,3,1m
12.0,0.02,BiGNA,3,1m
12.0,0.95,BiGNA,3,1m
12.0,0.39,BiGNA,3,1m
12.0,0.07,BiGNA,3,1m
12.0,0.95,BiGNA,3,1m
12.0,0.13,BiGNA,3,1m
12.0,0.95,BiGNA,3,1m
12.0,0.08,BiGNA,3,1m
12.0,0.0,BiGNA,3,1m
12.0,0.88,BiGNA,3,1m
12.0,0.55,BiGNA,3,1m
12.0,0.45,BiGNA,3,1m
12.0,0.0,BiGNA,3,1m
12.0,0.69,BiGNA,3,1m
12.0,0.0,BiGNA,3,1m
12.0,0.07,BiGNA,3,1m
12.0,0.99,BiGNA,3,1m
12.0,0.72,BiGNA,3,1m
12.0,0.96,BiGNA,3,1m
12.0,0.06,BiGNA,3,1m
12.0,0.82,BiGNA,3,1m
12.0,0.01,BiGNA,3,1m
12.0,0.06,BiGNA,3,1m
12.0,0.84,BiGNA,3,1m
12.0,0.11,BiGNA,3,1m
12.0,0.58,BiGNA,3,1m
12.0,0.66,BiGNA,3,1m
12.0,0.22,BiGNA,3,1m
12.0,0.09,BiGNA,3,1m
12.0,0.64,BiGNA,3,1m
12.0,0.01,BiGNA,3,1m
12.0,0.08,BiGNA,3,1m
12.0,0.03,BiGNA,3,1m
12.0,0.08,BiGNA,3,1m
12.0,0.31,BiGNA,3,1m
12.0,0.0,BiGNA,3,1m
12.0,0.02,BiGNA,3,1m
12.0,0.09,BiGNA,3,1m
12.0,0.63,BiGNA,3,1m
12.0,0.28,BiGNA,3,1m
12.0,0.12,BiGNA,3,1m
12.0,0.44,BiGNA,3,1m
12.0,0.31,BiGNA,3,1m
12.0,0.37,BiGNA,3,1m
12.0,0.06,BiGNA,3,1m
12.0,0.91,BiGNA,3,1m
12.0,0.35,BiGNA,3,1m
12.0,0.84,BiGNA,3,1m
12.0,0.73,BiGNA,3,1m
12.0,0.93,BiGNA,3,1m
12.0,0.0,BiGNA,3,1m
12.0,0.28,BiGNA,3,1m
12.0,0.25,BiGNA,3,1m
12.0,0.08,BiGNA,3,1m
12.0,0.7,BiGNA,3,1m
12.0,0.58,BiGNA,3,1m
12.0,0.95,BiGNA,3,1m
12.0,0.91,BiGNA,3,1m
12.0,0.77,BiGNA,3,1m
12.0,0.95,BiGNA,3,1m
12.0,0.95,BiGNA,3,1m
12.0,0.54,BiGNA,3,1m
12.0,0.89,BiGNA,3,1m
12.0,0.33,BiGNA,3,1m
12.0,0.15,BiGNA,3,1m
12.0,0.19,BiGNA,3,1m
12.0,0.01,BiGNA,3,1m
12.0,0.12,BiGNA,3,1m
12.0,0.76,BiGNA,3,1m
12.0,0.3,BiGNA,3,1m
12.0,0.19,BiGNA,3,1m
12.0,0.92,BiGNA,3,1m
12.0,0.22,BiGNA,3,1m
12.0,0.13,BiGNA,3,1m
12.0,0.64,BiGNA,3,1r
12.0,0.5,BiGNA,3,1r
12.0,0.21,BiGNA,3,1r
12.0,0.0,BiGNA,3,1r
12.0,0.11,BiGNA,3,1r
12.0,0.93,BiGNA,3,1r
12.0,0.2,BiGNA,3,1r
12.0,0.73,BiGNA,3,1r
12.0,0.16,BiGNA,3,1r
12.0,0.31,BiGNA,3,1r
12.0,0.92,BiGNA,3,1r
12.0,0.49,BiGNA,3,1r
12.0,0.33,BiGNA,3,1r
12.0,0.82,BiGNA,3,1r
12.0,0.94,BiGNA,3,1r
12.0,0.24,BiGNA,3,1r
12.0,0.13,BiGNA,3,1r
12.0,0.68,BiGNA,3,1r
12.0,0.22,BiGNA,3,1r
12.0,0.95,BiGNA,3,1r
12.0,0.04,BiGNA,3,1r
12.0,0.89,BiGNA,3,1r
12.0,0.14,BiGNA,3,1r
12.0,0.56,BiGNA,3,1r
12.0,0.9,BiGNA,3,1r
12.0,0.11,BiGNA,3,1r
12.0,0.02,BiGNA,3,1r
12.0,0.95,BiGNA,3,1r
12.0,0.39,BiGNA,3,1r
12.0,0.07,BiGNA,3,1r
12.0,0.95,BiGNA,3,1r
12.0,0.13,BiGNA,3,1r
12.0,0.95,BiGNA,3,1r
12.0,0.08,BiGNA,3,1r
12.0,0.0,BiGNA,3,1r
12.0,0.88,BiGNA,3,1r
12.0,0.55,BiGNA,3,1r
12.0,0.45,BiGNA,3,1r
12.0,0.0,BiGNA,3,1r
12.0,0.69,BiGNA,3,1r
12.0,0.0,BiGNA,3,1r
12.0,0.07,BiGNA,3,1r
12.0,0.99,BiGNA,3,1r
12.0,0.72,BiGNA,3,1r
12.0,0.96,BiGNA,3,1r
12.0,0.06,BiGNA,3,1r
12.0,0.82,BiGNA,3,1r
12.0,0.01,BiGNA,3,1r
12.0,0.06,BiGNA,3,1r
12.0,0.84,BiGNA,3,1r
12.0,0.11,BiGNA,3,1r
12.0,0.58,BiGNA,3,1r
12.0,0.66,BiGNA,3,1r
12.0,0.22,BiGNA,3,1r
12.0,0.09,BiGNA,3,1r
12.0,0.64,BiGNA,3,1r
12.0,0.01,BiGNA,3,1r
12.0,0.08,BiGNA,3,1r
12.0,0.03,BiGNA,3,1r
12.0,0.08,BiGNA,3,1r
12.0,0.31,BiGNA,3,1r
12.0,0.0,BiGNA,3,1r
12.0,0.02,BiGNA,3,1r
12.0,0.09,BiGNA,3,1r
12.0,0.63,BiGNA,3,1r
12.0,0.28,BiGNA,3,1r
12.0,0.12,BiGNA,3,1r
12.0,0.44,BiGNA,3,1r
12.0,0.31,BiGNA,3,1r
12.0,0.37,BiGNA,3,1r
12.0,0.06,BiGNA,3,1r
12.0,0.91,BiGNA,3,1r
12.0,0.35,BiGNA,3,1r
12.0,0.84,BiGNA,3,1r
12.0,0.73,BiGNA,3,1r
12.0,0.93,BiGNA,3,1r
12.0,0.0,BiGNA,3,1r
12.0,0.28,BiGNA,3,1r
12.0,0.25,BiGNA,3,1r
12.0,0.08,BiGNA,3,1r
12.0,0.7,BiGNA,3,1r
12.0,0.58,BiGNA,3,1r
12.0,0.95,BiGNA,3,1r
12.0,0.91,BiGNA,3,1r
12.0,0.77,BiGNA,3,1r
12.0,0.95,BiGNA,3,1r
12.0,0.95,BiGNA,3,1r
12.0,0.54,BiGNA,3,1r
12.0,0.89,BiGNA,3,1r
12.0,0.33,BiGNA,3,1r
12.0,0.15,BiGNA,3,1r
12.0,0.19,BiGNA,3,1r
12.0,0.01,BiGNA,3,1r
12.0,0.12,BiGNA,3,1r
12.0,0.76,BiGNA,3,1r
12.0,0.3,BiGNA,3,1r
12.0,0.19,BiGNA,3,1r
12.0,0.92,BiGNA,3,1r
12.0,0.22,BiGNA,3,1r
12.0,0.13,BiGNA,3,1r
3.0,0.52,MC2,3,1m
3.0,0.42,MC2,3,1m
3.0,0.43,MC2,3,1m
3.0,0.23,MC2,3,1m
3.0,0.06,MC2,3,1m
3.0,0.15,MC2,3,1m
3.0,0.13,MC2,3,1m
3.0,0.04,MC2,3,1m
3.0,0.31,MC2,3,1m
3.0,0.29,MC2,3,1m
3.0,0.01,MC2,3,1m
3.0,0.54,MC2,3,1m
3.0,0.59,MC2,3,1m
3.0,0.19,MC2,3,1m
3.0,0.05,MC2,3,1m
3.0,0.23,MC2,3,1m
3.0,0.35,MC2,3,1m
3.0,0.11,MC2,3,1m
3.0,0.13,MC2,3,1m
3.0,0.43,MC2,3,1m
3.0,0.16,MC2,3,1m
3.0,0.13,MC2,3,1m
3.0,0.4,MC2,3,1m
3.0,0.07,MC2,3,1m
3.0,0.0,MC2,3,1m
3.0,0.01,MC2,3,1m
3.0,0.44,MC2,3,1m
3.0,0.1,MC2,3,1m
3.0,0.08,MC2,3,1m
3.0,0.12,MC2,3,1m
3.0,0.17,MC2,3,1m
3.0,0.01,MC2,3,1m
3.0,0.12,MC2,3,1m
3.0,0.04,MC2,3,1m
3.0,0.3,MC2,3,1m
3.0,0.11,MC2,3,1m
3.0,0.39,MC2,3,1m
3.0,0.56,MC2,3,1m
3.0,0.09,MC2,3,1m
3.0,0.27,MC2,3,1m
3.0,0.01,MC2,3,1m
